id,text,label,Comments
8450,"""it won\\'t matter what the ""official"" count is, if paul gets enough votes to go ahead of mitt romney that\\'s enormous. that could blow romney\\'s campaign completely out of the water. and that could happen, with the people in washington county now aware the whole world is watching.""",normal,
8451,"""Yes you need to understand how your guy sucked off taxpayers all his life and will till the day he dies.""",normal,
8452,"""@mstoogood4yall: wel, you negro's are a TARGET in america you know. you're just a bullseye for the white people to target you.""",normal,
8453,@VannCastro @tweetybird2009 @PatVPeters Right. Every Pres in history has been heavily criticized. But doing it to Obama has to be racist.,racism,
8454,@anjemchoudary But Islam puts out the light and makes life too dark to bear.,racism,
8455,"@MrInsaf @georgegalloway Why, when he could be elected mayor of Peshwar in a heartbeat. He could then murder Christians for blasphemy.",racism,
8456,@MadDr11 @MaxBlumenthal Your people's struggle is to dominate other people through violence. So fuck you.,racism,
8457,"""RT @RavenHUWolf: 2011 Article: Islamists on Welfare: Paid to Plot the West's Demise",racism,
8458,"http://t.co/1ZGKuOzJqN http://t.co/G7HYxICNKt""",racism,
8459,@yousufpoosuf @RKingLive2Dance @izrinhariri But the fact that Islam is a declaration of war means that Islam will always produce terrorists.,racism,
8460,"@MaxBlumenthal @CarolineFourest No matter how desperately race baiting trash like you want Islam to be a race, it's not.",racism,
8461,@REMY119 Israel is only trying to defend itself against murderous Muslims trying to wipe it out. UN votes by Muslim nations mean nothing.,racism,
8462,@discerningmumin How many Muslims there are is irrelevant. The declaration of war on mankind is clearly spelled out in Quran and Hadiths.,racism,
8463,@Saudi_Castro @donttreadonme65 @zaki_safar Filthy Islam created them and is funding them.,racism,
8464,@truaemusic @mattybboi83 @Number10gov Not masked. The Quran and the Hadith declared war on humanity 1400 years ago. http://t.co/tuOWg1ltyj,racism,
8465,"@AdnanSadiq01 @PTISalarKhan What black and white, terrorist scum? There is zero evidence presented. Are you a madrassa graduate?",racism,
8466,@Salon @TheMuslimGuy Objecting to this is what the PC morons of Salon call racism. #Islam http://t.co/JsytuXHXTz,racism,
8467,"@asem_1994 Islam only served to slow down science. The few discoveries by Muslims were despite Islam, not because of Islam.",racism,
8468,"@obsurfer84 Then, when there was no one left to rob, the Muslims returned to being dessert Bedouins still trying to rob each other.",racism,
8469,RT @anglosaxonryder: #Lakemba Muslim protest was a complete failure. Aussies don't want Islam here. It doesn't suit our way of life. Just lâ€¦,racism,
8470,@RaniaKhalek @MaxBlumenthal @NickKristof Every border that Islam has with every other religion and non religion is bloody.,racism,
8471,@munthir555 @The_Beamster @Sheikh_Times4 So let's get it over with. The world needs to declare war on Islam and get rid of the cancer.,racism,
8472,@IAmThe1Teacher @IronmanL1 @stevecorrales80 It's utterly stupid to  tolerate the intolerance of Islam.,racism,
8473,@NiceeNhess All of you Islamists repeat the same brain dead lines that someone else told you to say. I've seen that one a thousand times.,racism,
8474,"@obsurfer84 Furthermore, all the Hadiths about Aisha's age are classified as Sahih - meaning Sound.",racism,
8475,@NNdabbour64 The same old lie about property rights.  But Arab women had those before Islam.,racism,
8476,@ianbremmer @nrllhkose Fuck these people that want to steal our freedom of speech for the sake of a fascist religious ideology.,racism,
8477,Fuck these people that want to steal our freedom of speech for the sake of a fascist religious ideology.C1206,racism,
8478,"@vaseem89 Mohammed, the cancer of murder, hatred, slavery, bigotry, and sexism for mankind.",racism,
8479,"RT @Juliet777777: HOW CAN YOU PROTEST OVER A CARTOON, SILENCE OVER CHILD RAPE PAEDOPHILES? http://t.co/HHxSwpz2Vw @ritzy_jewels @ProudPatriâ€¦",racism,
8480,"If you like it or not, Islam declared war on all humanity in the Quran 1400 years ago.",racism,
8481,@alihadi68 @DouglasKMurray @BBCNews @Ofcom @SkyNews @Independent The racist are Muslims who use breeding for population imperialism.,racism,
8482,@Saudi_Castro @donttreadonme65 @zaki_safar KKK is almost non existent. But most Muslims are terrorists. http://t.co/zwTor5YYxD,racism,
8483,@MaxBlumenthal @mehdirhasan @tnr Imagine a Muslim journalist making a case for why ISIS is not Islamic.  No self interest there. LOL.,racism,
8484,"""RT @RavenHUWolf: Islam's War On Women Continues. Islam continues to show how they value women...",racism,
8485,"http://t.co/6Uefi2sGBZ http://t.co/AL1emSKâ€¦""",racism,
8486,"RT @fatmaycollins: After the recent rape-murder case of a female Turkish student, other Turkish women are telling their stories to the worlâ€¦",racism,
8487,"@kewldevzzo Yes, the Quran tells Muslims to murder people of other religions. http://t.co/EExrTV2BJx",racism,
8488,@Sheikh_Times3 Nice of ISIS to get them together in one place so we can take out the trash.,racism,
8489,"@FarooqSumar @MaxBlumenthal No, now we have idiots like you claiming that the Muslims should be allowed to finish exterminating ME Jews.",racism,
8490,RT @JabzzSalam Not sexist but girls on twitter aren't funny,sexism,
8491,"RT @RICANROLL: @YesYoureSexist tell the bitches, whores, sluts and cunts to change their behavior...that'll end the speech",sexism,
8492,@mary__kaye she's always hideous! #mkr,sexism,
8493,RT @The_Loki_Jotunn: @MT8_9 Least we not forget the suffragettes handing out white feathers during WW1 @TonyChiaroscuro @SexyIsntSexist httâ€¦,sexism,
8494,"RT @jarod_frye: @MT8_9 @robinashe @hayleyjoness Actually I have. The same thing happens to African Americans, Spanish, and other minorities.",sexism,
8495,RT @staceyrenee78: Oh Kat you do something new every night to make yourself look even more like a hateful twat! #mkr #karmaisabitch,sexism,
8496,Not watching #MKR again until Kat is booted off. What a joke.,sexism,
8497,"RT @Lex_Naija: And don't call me sexist for that last tweet. If women want equal praise for success, they gotta take equal blame for failurâ€¦",sexism,
8498,"@JDefiant9 Well, I'd have no way of knowing. General point.",sexism,
8499,Have fun on the wrong side of history @MCAcapello All female Ghostbusters. No I am not sexist but fuck that shit.,sexism,
8500,@mykitchenrules My god.  You can't use a can opener?  Reminds me of a joke I know.  How do you know a blonde.....? #MKR,sexism,
8501,RT @enoyong1: Female President? Im not sexist but this country ...... Ill just reserve my comment,sexism,
8502,"RT @LemboTheGeneral: @Leigh_Lupindo Im not sexist but, emotional decisions can be counter productive in terms of team spirit but are very eâ€¦",sexism,
8503,RT @Connorsmart3: @rorybrown_mufc @YesYoureSexist There is a reason there is only been one female prime minister. She fucked up everything â€¦,sexism,
8504,RT @CjSajulga Women are reckless drivers. #Notsexist #realtalk,sexism,
8505,LOL EDGY @ein_schoner_tag @shedevil___ @ahptik im not sexist but why are women allowed opinions lol,sexism,
8506,@Dex_is_Dope No joke.  A Swedish lawmaker proposed requiring men to sit when they pee…,sexism,
8507,@BadeOzcelik Where does Oktar find all of you bimbos to endlessly repeat his stupidity.,sexism,
8508,"RT @ItalyGG: The average anti-#gamergate ""man""; pretending to protect women's rights as a last resort attempt to lose virginity. http://t.câ€¦",sexism,
8509,"RT @StayingInPower Why is Thor a woman now? I am not sexist, but it just doesn't make any fucking sense.",sexism,
8510,RT @FakeToniaTodman: Drasko takes a peek out of the closet then Bianca pushes him back in. #MKR,sexism,
8511,@ListenToRaisin @trishesdishes Proof?,sexism,
8512,Kat can fuck off home now.... #mkr,sexism,
8513,"If you have to ask, you'll never know. @RapperGuyDMV Bruh I'm not sexist but is the WNBA that entertaining??",sexism,
8514,"#mkr #KillerBlondes @mykitchenrules I don't know what's bigger, her forehead or her ass..?",sexism,
8516,#MKR Tart. Lol.,sexism,
8517,RT @AnimeMae: I HATE THESE GIRLS SHUT UP AND STOP CALLING YOURSELVES PRETTY AND HOT #youredreaming #notevenpretty #MKR2015 #MKR,sexism,
8518,"@PrivWhiteGirl But, sorry, who cares that the National Organization of Women was commie, you were talking about a trucker, right? Too funny.",sexism,
8519,"RT @TheBigKahuna12 I'm not sexist, but I'm just not a fan of all these women rappers.",sexism,
8520,.@scarmichael18 @shaner38 He gets to legally decline parenthood during first 22 weeks after conception. 2 more weeks for her #choice after.,sexism,
8521,"""We're still two young, hot blondes""... well you're young...#MKR",sexism,
8522,"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY",sexism,
8523,"didn't blow my mind. it blew something else, if u know what i mean' #mkr",sexism,
8524,Faaark! The blonde promo girl walks with all the grace of a tradie in drag #mkr,sexism,
8525,RT @penguinman2: I am of the firm belief that this image should be sent to all new people supporting #gamergate http://t.co/XXvqj0dd6y,sexism,
8526,@dankfrogmusic @TradeChat DID YOU HEAR THAT GUYS HE'S JUST JOKING THEREFORE THE PRATTLE FROM HIS MOUTH CANNOT BE SEXIST,sexism,
8527,"""bitch fuck A e-thug,MOTHER FUCKER im A cold hearted SHAOLIN MONK,and believe me when i tell you THIS,I WILL HUNT YOU DOWN !!!""",toxic,
8528,"""You're a fucking joke.""",toxic,
8529,"""henri? Your a gutter moron and the lies you sprew mean nothing. You're an inept lil' piece of garbage that no one takes seriously. You're just in here to get the attention you lack in real life scooter. You're quite pathetic""",toxic,
8531,"""Racist trash.\xa0 You are the lowest level of humanity.""",toxic,
8532,"""Very sorry I mentioned it.\xa0 Just keep bitching here where you are SURE it will amount to nothing.""",toxic,
8533,"""WTF KIM KWANG SOO THATS MOSTLY T-ARA MONEY U FUCKING LEECH""",toxic,
8534,"""You should change your name to just dumb guy, since you know nothing.""",toxic,
8535,"""It's a commentary piece, douche-bag. Read before you open your stink-hole.""",toxic,
8536,"""so basically you are an id iot who just repeats what maddow and rev al have to say.""",toxic,
8537,"""Weak ass nigga doe. You can hit a weak bitch, and not even defend yoself against another strong bitch (although it was an awefully big ass strong ass bitch) but so what!""",sexism,
8538,"""fuck your god.""",toxic,
8539,"""Are you retarded? The family are suing hustler because they DIDN'T want those pictures published. Try reading the story properly before accusing a family of 'cashing in' on their dead relative.""",toxic,
8540,"""she would do anything for her little girl u bastered u dont kno shit.""",toxic,
8541,"""Fuck you Luther Abel""",toxic,
8542,"""OMG now I feel sorry for you that was just pitful.\nEnough trying to converse with trailer park formaldehyde damaged brains.\nStep outside once and a while people""",toxic,
8543,"""lol you morons think im black ? nope im same like you boeti only think is i hate you racist batards :)""",racism,
8544,"""just go away because you get dumber by the day. You probably even foegt where the subject began dumb dumb""",toxic,
8545,"""wow your just as dumb as look""",toxic,
8546,"""He guilty you ignorant azz! He doesn't have to worry about it anyway because he'll never be in the hall of fame""",toxic,
8547,"""In which part of the song was there autotune?\nJUST BECUASE A SONG IS UPBEAT DOES NOT MEAN ITS AUTOTUNED.\nGET FUCKING EARS!\n\n\nSeriously dude, I AM THE BEST did not, in any way, have autotune in it.\nIt had AFFFECTS, but NO AUTOTUNE.\nIf you ""beg to differ"" you clearly an idiot.""",toxic,
8548,"""Obama can't stand up to being vetted.\xa0 That's why the POS sealed his records.\xa0 You don't evenko who that loser in the white house really is.""",toxic,
8549,"""Well you just lost all credibility when you said you were a student of Limbaugh University! Now you are just a TROLL! Nobody cares what you think or say, you are being flagged every time you post one of your degrading comments! Enjoy while it lasts!""",toxic,
8550,"""<cite>\nExactly how often did your daddy r\xe4pe you? Weekly Hourly?\n\nYou're easily the most depressingly buttf++ked piece of shite ever to vomit their halfassed moronic excuses for the English language on this site. \xa0You think you're being clever, but your grasp of colloquialisms and sarcasm are hilariously pathetic. You're a fool. Your posts are puerile and you personally have no value. \xa0Nobody here likes you. H\xe9ll, nobody here even <i>tolerates you</i>. If these people could recognize you on the street they would spit on you. My best guess is you're the result of unprotected buttsex between your mother and the family dog. \xa0An abomination with no justifiable reason to exist.\n\nNow do us all a huge favor and <b>go fuckyourself with a chainsaw</b>, ""Sparky"". \xa0Slowly and painfully.\n\nEveryone! Blow this pathetic Obamatroll <i>a big sticky sphincter kiss!!!</i>\n\nMMMMMMMWWWWWWAAAAAAAAAAAAAA!!!!!!!!!!!!!!!!!!!!!!!!!!\n</b>\n\n\u2026\u2026\u2026\u2026\u2026\u2026\u2026./\xb4\xaf/)\n\u2026\u2026\u2026\u2026\u2026\u2026..,/\xaf../\n\u2026\u2026\u2026\u2026\u2026\u2026./\u2026./\n\u2026\u2026\u2026\u2026./\xb4\xaf/'\u2026'/\xb4\xaf\xaf`\xb7\xb8\n\u2026\u2026\u2026./'/\u2026/\u2026./\u2026\u2026./\xa8\xaf\\\n\u2026\u2026..('(\u2026\xb4\u2026\xb4\u2026. \xaf~/'\u2026')\n\u2026\u2026\u2026\\\u2026\u2026\u2026\u2026\u2026..'\u2026../\n\u2026\u2026..\u2026\\\u2026.....\u2026\u2026. _.\xb7\xb4\n\u2026\u2026\u2026\u2026\\\u2026\u2026\u2026\u2026..(\n\u2026\u2026\u2026\u2026..\\\u2026\u2026\u2026\u2026.\\\n\n</cite>""",toxic,
8551,"""you are just an idiot blabbermouth that is gonna get stopped HARD one day! You WILL NOT be saved.""",toxic,
8552,"""Like you Know Fck Face.""",toxic,
8553,"""u buy shoes so people say they look BAD? nigga please dont think u so special u dont want ppl giving you compliments on your fresh gear, fuck outta here dumb nigga""",toxic,
8554,"""Holyshit your an idiot.  Coming from a Boston fan.  You need to get a life and give respect where it's due.  Something like ""Good job Miami, great series, you guys are better, that's why you won.""""",toxic,
8555,"""fake as hell. its illegal to even put a cam in a bathroom. dumb fucks""",toxic,
8556,"""truthfully your logic with the ""1/5"" and the ""political statement"" just made everyone a little bit more dumb on this article comment section. In fact you are probably in the ""1 and 5 ""\xa0 (the bullshit irrelevant statistical fact you made up) group. Put the remote down and read a book, retard.""",toxic,
8557,"""Your notion that you are sexually abused because you are hitting on newcomers and want to be justified in that sounds exactly like the pathology of a predator. Better check yourself.""",toxic,
8558,"""FUCK ALLA YALL YMCB TAKEOVER WEEZY JUST TIRED OF THE BEEF DAS WHY HE SAID THAT\xa0http://www.youtube.com/watch?v=5n7oA_Kk1IQ""",toxic,
8559,"""Like I said, I liked the VIDEO! Not the song...obviously your mama is a DUMB OLD BITCH! She didn't teach you the first amendment?\\xc2\\xa0\\n\\nRoman Darling...Soft ass nigga... hahah!!!!""",toxic,
8560,"""Thats what you call there a fucking mexican 100% there for you niggers & crackers""",toxic,
8561,"""You are a fool.""",toxic,
8562,"Hahahah fuck you @JonaahV Call me sexist, but girls just shouldn't curse.",sexism,
8563,â€œ@myallsw: Nice arm pit vagina #MKR http://t.co/sv9HLKQ2aMâ€ It's deconstructed.,sexism,
8564,RT @DM_BallSoHard: @YesYoureSexist 3. I am all for women of power it's a great thing 4. Depending upon your sex there is bias towards the gâ€¦,sexism,
8565,"RT @JoshCobbler92: @YesYoureSexist that's a sexist tweet, why just women? Sexism can work both ways",sexism,
8566,@g56yu @PoliticalCynic To what end?  It's a beta cuck in a college rag...,sexism,
8567,@PsychScientists @geekyjessica Can you explain why what she described there is wrong?,sexism,
8568,RT @Trizzzy13: @Travieee23 they need to get back in the kitchen if you ask me. Lol,sexism,
8569,".@whatever541 @Iribrise For the first time ever I couldn't tell (been wrong sure, but I at least think I know) at all.  It's evidently real.",sexism,
8570,"*vomit* @j_degeorge I'm not sexist by any means, but no woman should ever be allowed to announce a football game #KnowYourPlace",sexism,
8571,@Securedhappines @WilliamBakerGG @JudgyBitch1 Nope.,sexism,
8572,RT @Oneiorosgrip: #adviceforyoungfeminists Learning some history will help you not take credit for things your movement didn't do http://t.â€¦,sexism,
8573,RT @jeremymonti98 I'm not sexist but is this bitch serious? !! Good luck living alone for the rest of your life. ..,sexism,
8574,@LeoKikiLady89 I respect your use of Sprinkles Are For Winners.,sexism,
8575,RT @k_halvy22 Women shouldn't be football announcers. #NotSexist #JustAnnoyed,sexism,
8576,"So ... #Kat's food was about as pleasant as Kat, which is to say ... NOT. Suffer in ya jocks Kat! #MKR #SmugBitch",sexism,
8577,Please tell me #CuntAndAndre go to sudden death tonight #CantCook #CuntCook #MKR #WontStopTillTheyDrop,sexism,
8578,"Hey @Lyall or @sara771987 what is @desertcrossing talking about? She seems to be trying to imply that AU wages are assigned, not negotiated.",sexism,
8579,"Go fuck yourself Kat, stupid slut #MKR #nofucksgiven",sexism,
8580,RT @larrydollazz: Ur gonna put this guys fate in the hands of 10 fat dickless hurtin un American ungrateful women? I mean im not sexist butâ€¦,sexism,
8581,RT @wk1jase I'm not sexist but they really making it hard to act otherwise. #franga,sexism,
8582,I don't see you with a pilot's license. @Rennie93 Females struggle driving cars.. Yet we have one flying our plane #notsexist #justhonest,sexism,
8583,"RT @_dantomlinson: I'm not sexist but girls please don't pipe up when the football is on, we all know you have no idea just sit there in siâ€¦",sexism,
8584,@DavidicLineage I present Exhibits V-Z that #FeminismIsAwful http://t.co/xDh0uVQEl5,sexism,
8585,eat a dick kat and andre u areseholes #MKR,sexism,
8586,@shaner38 Avs REALLY needed the D man too...but they made right pick.,sexism,
8587,@halalflaws @AMohedin @islamdefense @haroonstyles @greenlinerzjm It says women must stay at home and not display themselves.,sexism,
8588,"RT @JMontgomery94: I'm not sexist, but I've seen 5 pieces of the most dreadful driving this morning in this garage, everytime it's been a wâ€¦",sexism,
8589,".@cooperlewis_  None. I was going to go w/ ""toxic femininity"" or something if they answered but #50ShadesIsAbuse has great plate discipline.",sexism,
8590,RT @uberfeminist: Did anybody get glass in the face during an American Sniper showing? These #FiftyShades fans play for keeps,sexism,
8591,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Since Muslims are sworn to exterminate them, why shouldn't they.",racism,
8592,@IsraeliRegime That old line of BS.  There are over 100 Islamic terrorist orgs. No other religion is close.,racism,
8593,@1fatoshn Tell it to the 120 million Africans that Islam murdered. https://t.co/xWJzpSodGj,racism,
8594,@ingyusarms Earthly tyrants are also egotistical and want everyone to admire them and bow down to them. So the Quran writer imagined god,racism,
8595,@Number10gov I'm totally sick of these politically expedient statements after every attack by Islam on humanity.,racism,
8596,@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime So the only way the problems of Islam can be fixed is to outlaw Islam.,racism,
8597,@DianH4 So we bombed Hitler and various dictators because they refused to be slaves? Muslims need to get a grip on reality.,racism,
8598,@Almahiraa__ @munthir555 Nobody cares about your stupid rationalizations.  We are simple going to kill all the Daesh. Hope you are one of em,racism,
8599,RT @RayJBray: @Juliet777777 @Vassa42 @2tweetaboutit They are breeding us out of existence in the westernised world. Islam will rule the worâ€¦,racism,
8600,@MaxBlumenthal @veganforareason @brendlewhat @dhere A Muslim woman talks about sex slaves while Max panders to them. https://t.co/jXPDgugY01,racism,
8601,@Zahoorgorsi What the Americans did in Iraq was allow the Iraqis to elect their leadership.  Sunnis and Shia killing each other is Islam.,racism,
8602,"@asem_1994 The Muslims killed millions when they entered Europe and India. But the question is, can we get beyond barbaric religion.",racism,
8603,"@PoliticalAnt @Lithobolos @ZaibatsuNews Eh, they all ostensible follow the ideology of Islam. Radicals follow closely, others less so.",racism,
8604,@no2_tweet The Quran is an incoherent piece of garbage created for mental midgets. #Islam,racism,
8605,@harmlesstree2 The Muslim societies that managed to survive were brutal slave societies where they lived off the labor of slaves and women.,racism,
8606,Knowledge and Muslim clerics = non intersecting sets. #Islam,racism,
8607,"Our politicians make inane speeches about freedom of speech while studiously avoiding the real source of the problem, the violence in #Islam",racism,
8608,"RT @riwired: And every Muslim is a ""slave of Allah"" the more religious or ""Islamic"" the more damage and danger there is.@VileIslam  @ORehafâ€¦",racism,
8609,@DianH4 @ajwatamr @ExposeFalsehood Nobody declared war on Allah and his pedophile messenger. Islam's war is all started by Islam.,racism,
8610,"RT @TRobinsonNewEra: In Australia, their tax money helps finance their country's own destruction by terrorists:: https://t.co/zwWlcAZtmZ saâ€¦",racism,
8611,"@semzyxx Your prophet was a low life murdering, raping, robbing, bigoted, sexist, pedophile.",racism,
8612,"@mir576607189 Looks like a slum, as people are forced to go to mosque at gun point. Daesh are creating hundreds of thousands of atheists.",racism,
8613,"@azmoderate @JoeWSJ Again, you talk like an idiot.  I have no religion and what you say changes nothing about Muslims being extremists.",racism,
8614,"@jaketapper @RaviAgrawalCNN Another case of, ""If you say Islam is violent we will kill you.""",racism,
8615,"""She can act like she thinks she's perfect and be a naive bitch ;)""",toxic,
8616,"""... and you're no human, your worthless pieceofch*t.""",toxic,
8617,"""Laffin?\xa0 You don't laugh at anything you jihadist puke.""",toxic,
8618,"""HahahahahahahahaThe fucking dyke deserved it!!!!!!!!!!!!!!! A bit of\\xc2\\xa0 karmic payback forall the degeneracy & misandry that lesbo feminists have inflictedupon the Western world. That degenerate dyke bitch that's still alive should not subject the rest of us to her{?} disgusting emotional diarrhea over her{?} fat dead land whale. Our world would be far better off were it not polluted by degenerate lesbo feminist pieces of shit!!!!!!!!!!!!!!""",toxic,
8619,"""Some of the comments I read here are so-so lame.  White people just want the world to be so fair now.  But over the course of their hundreds and hundreds of years of opression, death and fear it was ok.  American White people hung people cut off their private parts and took pictures with their kids and family around these dead bodies singing in the wind (a truly sick mind state; your kids). They created tricks and illegal laws and rules to get ahead in America for hundreds of years; they raped and killed destorying families and now because a person makes a choice to go to all black school where a teacher ca see a black student for themselves, or gets a interview when a white doesn't its reverse racism. WHITE PEOPLE until you lived another's history stop crying and get off your high horse!""",toxic,
8620,"""Fact:  Radical Comic Creator is written with Real Basic.\n\nYou have argued against this fact.  Please go to the project page on Github and see for yourself.  \n\nFact:  Lunduke has now consumed $2000 worth of time, has begged for additional money for hardware, and has not delivered on his promise as of yet.\n\nFact:  You think that I am an ignorant hillbilly though you frequently insert symbols into your responses and use improper numerology when describing a number.  You habitually forfeit grammar and partially form words.  In addition to that, your stream of consciousness is a collection of poorly constructed sentence fragments.  In short, your English sucks dick.\n\nFact:  You think that the Internet is the only place where you have freedom of speech?  I'm on the Internet and I'm in America and I just said whatever the fuck I wanted to. \n\nI implore you to argue these facts directly.""",toxic,
8621,"""AWE.......\xa0 Poor wittle troll on Patrol is TOO $TUPID to speak onlyEnglish, SO I'M THE BAD GUY.\xa0 SERIOUSLY?\xa0 LMFAO!""",toxic,
8622,"""You seem racist you dumb ho. Why not start crying about slavery, even though \xa0you were never there. I'm Irish my ancestors were slaves too. Do you hear Irish-whitey crying for a handout? I am not afraid of black people. In fact i never met a nigg*r that I couldn't beat up. And stop being afraid of whitey's sexu*l prowess, you black girls love white men and you know it. Maybe because we raise our own children, something nigg*s been dodging since the day he was born. Or maybe you are afraid of our intelligence and education. Afraid of black people..LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLO. Anyway back to the slavery issue. We bought you and your nig*ets from other black peeps. Which means that you were sold to us by black people. So get mad at them, not us. They sold out they own race, bit*h. Now bl*w me you stupid, nig*a, ho, since that's all your mouth is good for. \xa0 b""",toxic,
8623,"""No idiot, tell it to the surpreme court and you're not even funny.....morning asshole go back to bed.""",toxic,
8624,"""You're a freaking idiot! there isn't a word in the dictionary to\xa0describe\xa0you, you're just beyond a dumbass it's not even\xa0funny\xa0anymore!""",toxic,
8625,"""Wow way to tell us how rich you are...stupid yuppie.""",toxic,
8626,"""You're starting to\xa0sound like a Nazi.""",toxic,
8627,"""Embrace the probability of your iminant death, you idiot.""",toxic,
8628,"""Good riddance you drug abusing loser.""",toxic,
8629,"""Hating for jealousy is just so absurd, though.  It makes you look like an idiot with no knowledge of baseball at all.""",toxic,
8630,"""I see you dreamt about me all weekend. I am not into men like you are, and also cowards aren't very attractive. Now get to work you little cowardly stable boy.""",toxic,
8631,"""fucking savages""",toxic,
8632,"""You pathetic, pimple-faced little adolescent moron.  Have you not studied sarcasm yet?  \n\nLet me guess...you are a product of home schooling, right?""",toxic,
8633,"""its comedy u fuckin hater. nigga prolly is smashin her off camera""",toxic,
8634,"""You know what pathetic . Your Mom asked me to remind you that it is bed time ..Oh and she just asked me to have you send your sister to her bedroom""",toxic,
8635,"""And you are retarded.""",toxic,
8636,"""lol, your full of chit , just another stupid liberal""",toxic,
8637,"""Retard""",toxic,
8638,"""XSHOGUNX'S EYE ARE SPREAD FAR AS FUCK. HE LOOKS LIKE HE HAS DOWN'S.""",toxic,
8639,"""@peter8888,\n\nYou showed your true colors. In addition to comment misdirection, you are now using name calling and innuendo.\n\nName calling, innuendo, comment misdirection, the last refuge of someone who has no viable, logical, or well reasoned comment.""",toxic,
8640,"""R""And you're not a racist, are you.  What a joke you are.""",toxic,
8641,"""At this point, it is safe to say your ignorance can be now classified as stupid.""",toxic,
8642,"YAN...........GO BACK TO SUCKING YOUR MOTHERS TEAT................BOYWONDER""",toxic,
8643,"""you dudes really need a fucking life.... plenty people with jobs dont have cars so for you to sitting here judging someone elses life really says alot .. shut da fuck up n just watch the video""",toxic,
8644,"""god, you really are stupid.""",toxic,
8645,"""you're so FUCKING DUMB!""",toxic,
8646,"""Many\xa0Sri Lankans\xa0talking shit\xa0as usual.\xa0we\xa0must build\xa0sri\xa0lanka\xa0we\xa0must work together.\xa0when\xa0will you\xa0understand that??""",toxic,
8647,"""Doubt it.. again showing your awesome reading comprehension skills.. i said you're acting like a b!tch not you are a b!tch big difference there genius""",toxic,
8648,"""BUDDHA  IS  A FAT ASS SLOB..........NUFFFFF SAID.  HE IS THE FAKE.  YOU MORON.""",toxic,
8649,"""You called someone stupid? Wow, you must smoke spice and meth combined because you sound brain dead. Before putting your 2 sense into something that you have no education on, just what you hear from the Media, think about what you say. You sound like a fucking pawn just like the rest of society, believe everything you see on the news, you brainwashed grunt.""",toxic,
8650,"""She continues to be Obama's whore.""",sexism,
8651,"I'm not a misandrist but men are all ""hey I can do anything you can!"" but they're always whining for help raising children and cooking",normal,
8652,"RT @TatsianaL: @etreilly @phakanm @nyheternajohan  nobody attacks people in Ukrainian towns until there's"" russian world"" Look at Slavyanskâ€¦",normal,
8653,RT @YumchaAddict: mmmm YUM Love @LisaMRomano's chestnut gnocchi roasted in creamy caramel http://t.co/PEwHpKEpNM #Aussie #Food @alanwphotosâ€¦,normal,
8654,"RT @GOPBriefingRoom: #News REPORT: Obama Refused to Assist Jordan, Egypt With Information on ISIS Targets (Video): Oliver Nor... http://t.câ€¦",normal,
8655,"This Season, if you can cook with frozen food, spice from a jar, tin tomatoes, jarred capsicum, you will do well.WHAT HAPPENED TO FRESH #MKR",normal,
8656,@Heronymus @oscon I submitted for CFP while I was at a bar. Hopefully I get accepted!,normal,
8657,@neilasaurus @jimcramer @TheQuinnspiracy is he creating a new account or changing his username?,normal,
8658,RT @GiterDoneNews: 56 killd in powerful bomb attack in Shia mosque in Pakistan #bombattack #Congress #JayanthiNatarajan #MahatmaGandhis httâ€¦,normal,
8659,@ingyusarms Here is a philosophical exercise for you.  The Quran repeatedly tells you to fear Allah.  Now why would god want to be feared?,normal,
8660,Vicky and Celine kickass I hope they do  #mkr,normal,
8661,RT @max2000warlord: @freebsdgirl I highly doubt most women scare as easily as you.,normal,
8662,#mkr how do you actually eat that shit?,normal,
8663,RT @GidgitVonLaRue: #MKR France Vs Ireland Vs Paleo Pete...LETS RUMBLE!,normal,
8664,"@Loquori yes. although my funds are rather limited, so trying to find someone that has a spare. &gt;.&gt;",normal,
8665,Gozleme. Pronounce it properly puh-lease!!! #mkr,normal,
8666,ðŸ˜‚ â€œ@benpobjie: â€œThere is a secret element that weâ€™ve decided to add to this dish: thrushâ€ #MKRâ€,normal,
8667,"""RT @TRobinsonNewEra: UK Sikh manifesto lists action against perpetrators of grooming and forced conversions",normal,
8668,"http://t.co/2KqVLuMPwGâ€¦""",normal,
8669,Gozlemaybeshouldhavecookedsomethingelse #MKR,normal,
8670,@sjh_canada SHUT UP,normal,
8671,"A crime against cooking committed there - ha! Good one Colin, wtf Annie &amp; Lloyd #mkr",normal,
8672,uplay launcher crashes repeatedly.,normal,
8673,"Strategic voting in a cooking competition will only get you so far, when you are an oxygen thief that cannot cook. #mkr",normal,
8674,@NedGilmore i think it was clefthoof meat?,normal,
8675,@IMrTrippy  I'm going to explain it to you like you're five: just bc something doesn't matter to YOU doesn't mean it doesn't matter.,normal,
8676,THIS SHOW IS SO UNFAIR #mkr,normal,
8677,"And lol to the original trash who whined about RAINN statistics coming from self-report, the BJS report is SELF-REPORT FROM A SURVEY",normal,
